ticket_id,category,priority,customer_segment,agent,status,created_date,resolved_date,resolution_time_hours,sla_status,created_month
TCK-1625,Billing,High,Enterprise,Neha,Pending,2026-03-06 04:00:00,2026-03-09 03:00:00,71.0,Breached,2026-03
TCK-1827,Feature Request,Critical,Smb,Neha,Resolved,2026-05-04 18:00:00,2026-05-09 14:00:00,116.0,Breached,2026-05
TCK-1235,General Inquiry,Medium,Enterprise,Vikram,Open,2026-01-15 17:00:00,2026-01-20 04:00:00,107.0,Breached,2026-01
TCK-1617,Feature Request,Low,Smb,Priya,Resolved,2026-02-05 20:00:00,2026-02-15 01:00:00,221.0,Breached,2026-02
TCK-1517,Billing,Low,Smb,Amit,Resolved,2026-02-12 08:00:00,2026-02-16 14:00:00,102.0,Within SLA,2026-02
TCK-1947,Account Access,High,Enterprise,Amit,Pending,2026-01-05 20:00:00,2026-01-06 08:00:00,12.0,Within SLA,2026-01
TCK-1837,Feature Request,Low,Individual,Amit,Resolved,2026-05-31 07:00:00,2026-06-08 08:00:00,193.0,Breached,2026-05
TCK-1843,General Inquiry,High,Enterprise,Arjun,Open,2026-04-12 22:00:00,2026-04-14 10:00:00,36.0,Within SLA,2026-04
TCK-1803,Billing,Low,Individual,Karan,Resolved,2026-05-24 07:00:00,2026-05-27 23:00:00,88.0,Within SLA,2026-05
TCK-1852,Account Access,Medium,Enterprise,Sana,Resolved,2026-03-08 18:00:00,2026-03-18 04:00:00,226.0,Breached,2026-03
TCK-1810,Billing,High,Individual,Neha,Pending,2026-07-17 00:00:00,2026-07-22 13:00:00,133.0,Breached,2026-07
TCK-1593,General Inquiry,Medium,Smb,Amit,Resolved,2026-01-24 14:00:00,2026-02-02 03:00:00,205.0,Breached,2026-01
TCK-2099,Bug Report,Critical,Smb,Vikram,Open,2026-07-01 17:00:00,2026-07-06 17:00:00,120.0,Breached,2026-07
TCK-1502,Bug Report,Critical,Smb,Amit,Closed,2026-01-09 21:00:00,2026-01-19 16:00:00,235.0,Breached,2026-01
TCK-1539,Account Access,Low,Smb,Riya,Open,2026-06-26 22:00:00,2026-07-06 15:00:00,233.0,Breached,2026-06
TCK-1982,Account Access,High,Enterprise,Arjun,Open,2026-05-17 03:00:00,2026-05-21 12:00:00,105.0,Breached,2026-05
TCK-1729,Technical,High,Individual,Riya,Open,2026-03-24 01:00:00,,,Open,2026-03
TCK-1582,Bug Report,High,Smb,Sana,Pending,2026-05-27 23:00:00,2026-06-02 15:00:00,136.0,Breached,2026-05
TCK-1344,Billing,High,Smb,Riya,Closed,2026-07-07 22:00:00,2026-07-09 20:00:00,46.0,Within SLA,2026-07
TCK-2013,Technical,High,Smb,Vikram,Closed,2026-05-30 12:00:00,,,Open,2026-05
TCK-1926,Billing,Critical,Enterprise,Sana,Resolved,2026-06-06 23:00:00,2026-06-08 15:00:00,40.0,Breached,2026-06
TCK-1294,Technical,High,Smb,Sana,Closed,2026-02-01 05:00:00,2026-02-01 06:00:00,1.0,Within SLA,2026-02
TCK-1365,Billing,Medium,Smb,Amit,Open,2026-03-21 08:00:00,2026-03-30 12:00:00,220.0,Breached,2026-03
TCK-1934,Technical,Critical,Smb,Sana,Open,2026-06-30 18:00:00,2026-07-01 15:00:00,21.0,Within SLA,2026-06
TCK-1660,Account Access,High,Smb,Arjun,Resolved,2026-02-15 05:00:00,2026-02-15 17:00:00,12.0,Within SLA,2026-02
TCK-1015,Technical,Low,Smb,Arjun,Pending,2026-06-13 16:00:00,2026-06-15 08:00:00,40.0,Within SLA,2026-06
TCK-1687,Account Access,Low,Enterprise,Amit,Closed,2026-04-06 14:00:00,2026-04-08 08:00:00,42.0,Within SLA,2026-04
TCK-1087,Account Access,Low,Enterprise,Riya,Resolved,2026-01-10 14:00:00,,,Open,2026-01
TCK-1371,Technical,Medium,Smb,Sana,Pending,2026-03-14 00:00:00,2026-03-15 18:00:00,42.0,Within SLA,2026-03
TCK-1166,Technical,High,Enterprise,Amit,Closed,2026-01-12 11:00:00,2026-01-21 04:00:00,209.0,Breached,2026-01
TCK-1132,Billing,Low,Smb,Riya,Resolved,2026-03-29 05:00:00,2026-04-05 22:00:00,185.0,Breached,2026-03
TCK-1336,Technical,Medium,Enterprise,Vikram,Open,2026-01-15 15:00:00,2026-01-23 20:00:00,197.0,Breached,2026-01
TCK-1060,Billing,High,Smb,Riya,Resolved,2026-01-21 15:00:00,,,Open,2026-01
TCK-1710,Feature Request,Low,Smb,Riya,Pending,2026-06-26 03:00:00,,,Open,2026-06
TCK-1968,Account Access,High,Enterprise,Karan,Resolved,2026-07-19 14:00:00,2026-07-26 13:00:00,167.0,Breached,2026-07
TCK-1677,Technical,High,Individual,Priya,Open,2026-07-08 18:00:00,2026-07-16 06:00:00,180.0,Breached,2026-07
TCK-1355,Account Access,Medium,Enterprise,Amit,Pending,2026-06-14 17:00:00,2026-06-18 16:00:00,95.0,Within SLA,2026-06
TCK-1781,Bug Report,Critical,Enterprise,Priya,Resolved,2026-06-20 03:00:00,2026-06-25 15:00:00,132.0,Breached,2026-06
TCK-1425,Technical,Medium,Smb,Riya,Pending,2026-03-17 14:00:00,2026-03-24 21:00:00,175.0,Breached,2026-03
TCK-1293,Billing,Low,Enterprise,Amit,Resolved,2026-05-28 04:00:00,2026-06-02 09:00:00,125.0,Within SLA,2026-05
TCK-1042,Billing,Low,Enterprise,Arjun,Pending,2026-01-30 08:00:00,2026-02-02 04:00:00,68.0,Within SLA,2026-01
TCK-2102,Account Access,High,Enterprise,Riya,Resolved,2026-01-28 19:00:00,2026-01-30 23:00:00,52.0,Breached,2026-01
TCK-1330,Billing,High,Enterprise,Amit,Resolved,2026-01-17 06:00:00,2026-01-22 00:00:00,114.0,Breached,2026-01
TCK-1615,Feature Request,Medium,Individual,Neha,Closed,2026-05-02 04:00:00,2026-05-06 07:00:00,99.0,Breached,2026-05
TCK-1430,Account Access,Critical,Smb,Vikram,Resolved,2026-07-30 20:00:00,,,Open,2026-07
TCK-1080,Billing,High,Smb,Vikram,Pending,2026-03-15 22:00:00,2026-03-25 03:00:00,221.0,Breached,2026-03
TCK-1694,Bug Report,High,Enterprise,Sana,Closed,2026-04-25 17:00:00,,,Open,2026-04
TCK-1029,General Inquiry,High,Individual,Arjun,Closed,2026-06-02 01:00:00,2026-06-06 13:00:00,108.0,Breached,2026-06
TCK-1708,Account Access,Medium,Individual,Unassigned,Resolved,2026-07-29 14:00:00,2026-08-04 23:00:00,153.0,Breached,2026-07
TCK-1893,Billing,Medium,Smb,Priya,Open,2026-02-15 01:00:00,2026-02-21 12:00:00,155.0,Breached,2026-02
TCK-1983,Technical,Critical,Enterprise,Karan,Closed,2026-02-07 07:00:00,2026-02-08 09:00:00,26.0,Breached,2026-02
TCK-1977,Billing,Medium,Enterprise,Sana,Closed,2026-05-18 16:00:00,2026-05-19 18:00:00,26.0,Within SLA,2026-05
TCK-1891,Feature Request,Critical,Smb,Karan,Resolved,2026-02-05 04:00:00,2026-02-08 17:00:00,85.0,Breached,2026-02
TCK-1255,Technical,High,Smb,Priya,Closed,2026-01-08 20:00:00,2026-01-13 16:00:00,116.0,Breached,2026-01
TCK-1161,Technical,High,Enterprise,Priya,Resolved,2026-07-06 19:00:00,2026-07-08 00:00:00,29.0,Within SLA,2026-07
TCK-1459,Technical,Low,Smb,Neha,Resolved,2026-06-11 16:00:00,,,Open,2026-06
TCK-1384,Bug Report,High,Smb,Neha,Resolved,2026-06-11 05:00:00,2026-06-11 20:00:00,15.0,Within SLA,2026-06
TCK-1314,General Inquiry,Low,Enterprise,Riya,Closed,2026-06-22 23:00:00,,,Open,2026-06
TCK-1085,Feature Request,High,Enterprise,Amit,Open,2026-05-13 20:00:00,2026-05-16 20:00:00,72.0,Breached,2026-05
TCK-1575,Billing,Critical,Enterprise,Riya,Resolved,2026-02-03 06:00:00,,,Open,2026-02
TCK-1763,Technical,Critical,Smb,Neha,Resolved,2026-06-03 06:00:00,2026-06-06 07:00:00,73.0,Breached,2026-06
TCK-1137,Feature Request,Low,Enterprise,Priya,Open,2026-01-05 14:00:00,2026-01-14 19:00:00,221.0,Breached,2026-01
TCK-1112,Account Access,High,Enterprise,Riya,Resolved,2026-02-26 20:00:00,,,Open,2026-02
TCK-1195,Bug Report,Low,Individual,Karan,Closed,2026-05-22 09:00:00,,,Open,2026-05
TCK-1853,Billing,High,Enterprise,Priya,Open,2026-04-27 00:00:00,2026-05-03 21:00:00,165.0,Breached,2026-04
TCK-1179,Technical,High,Smb,Vikram,Closed,2026-02-10 22:00:00,2026-02-18 10:00:00,180.0,Breached,2026-02
TCK-1556,Technical,High,Enterprise,Karan,Pending,2026-04-10 00:00:00,2026-04-13 00:00:00,72.0,Breached,2026-04
TCK-1724,Billing,Low,Smb,Amit,Closed,2026-06-23 10:00:00,2026-06-30 02:00:00,160.0,Within SLA,2026-06
TCK-1860,Billing,Low,Enterprise,Priya,Pending,2026-03-19 19:00:00,2026-03-20 12:00:00,17.0,Within SLA,2026-03
TCK-1497,Account Access,High,Individual,Priya,Open,2026-01-21 05:00:00,2026-01-24 14:00:00,81.0,Breached,2026-01
TCK-1940,Technical,Low,Individual,Karan,Open,2026-06-10 19:00:00,,,Open,2026-06
TCK-1806,Technical,High,Individual,Neha,Resolved,2026-07-15 16:00:00,2026-07-24 23:00:00,223.0,Breached,2026-07
TCK-1130,Account Access,High,Individual,Unassigned,Closed,2026-06-18 22:00:00,2026-06-20 21:00:00,47.0,Within SLA,2026-06
TCK-1716,Technical,Critical,Individual,Riya,Resolved,2026-01-29 10:00:00,2026-01-30 15:00:00,29.0,Breached,2026-01
TCK-1338,Technical,Low,Smb,Amit,Resolved,2026-06-01 00:00:00,2026-06-04 19:00:00,91.0,Within SLA,2026-06
TCK-1609,Billing,High,Smb,Priya,Open,2026-01-25 14:00:00,2026-01-29 22:00:00,104.0,Breached,2026-01
TCK-1125,Feature Request,Critical,Enterprise,Arjun,Open,2026-04-26 07:00:00,2026-05-05 03:00:00,212.0,Breached,2026-04
TCK-1196,Account Access,Medium,Smb,Priya,Resolved,2026-01-25 12:00:00,2026-01-29 03:00:00,87.0,Within SLA,2026-01
TCK-1227,Technical,Low,Enterprise,Amit,Resolved,2026-02-15 17:00:00,2026-02-17 02:00:00,33.0,Within SLA,2026-02
TCK-1690,Feature Request,Low,Smb,Karan,Open,2026-06-23 17:00:00,,,Open,2026-06
TCK-1269,Account Access,Medium,Smb,Priya,Open,2026-06-02 20:00:00,2026-06-04 00:00:00,28.0,Within SLA,2026-06
TCK-1153,Technical,High,Enterprise,Arjun,Closed,2026-04-07 04:00:00,2026-04-16 01:00:00,213.0,Breached,2026-04
TCK-1910,Account Access,Medium,Enterprise,Karan,Closed,2026-01-05 13:00:00,,,Open,2026-01
TCK-1585,Billing,High,Individual,Vikram,Resolved,2026-07-08 06:00:00,2026-07-12 17:00:00,107.0,Breached,2026-07
TCK-1987,Feature Request,High,Enterprise,Arjun,Pending,2026-07-05 20:00:00,2026-07-13 10:00:00,182.0,Breached,2026-07
TCK-1104,Account Access,High,Individual,Unassigned,Pending,2026-01-28 07:00:00,2026-02-01 03:00:00,92.0,Breached,2026-01
TCK-1594,General Inquiry,High,Smb,Riya,Pending,2026-03-21 10:00:00,2026-03-30 18:00:00,224.0,Breached,2026-03
TCK-2142,Account Access,Medium,Smb,Karan,Open,2026-06-20 17:00:00,2026-06-21 16:00:00,23.0,Within SLA,2026-06
TCK-1787,Account Access,Low,Enterprise,Amit,Resolved,2026-01-12 02:00:00,2026-01-19 15:00:00,181.0,Breached,2026-01
TCK-1720,Billing,High,Smb,Priya,Resolved,2026-06-27 18:00:00,2026-07-05 16:00:00,190.0,Breached,2026-06
TCK-1885,Technical,High,Smb,Sana,Resolved,2026-03-19 23:00:00,2026-03-27 06:00:00,175.0,Breached,2026-03
TCK-1777,Billing,High,Smb,Arjun,Resolved,2026-06-10 08:00:00,2026-06-10 10:00:00,2.0,Within SLA,2026-06
TCK-1985,Technical,High,Enterprise,Priya,Pending,2026-03-11 19:00:00,,,Open,2026-03
TCK-1850,Technical,High,Enterprise,Sana,Resolved,2026-05-07 22:00:00,2026-05-10 04:00:00,54.0,Breached,2026-05
TCK-1895,General Inquiry,Critical,Enterprise,Priya,Closed,2026-04-16 12:00:00,2026-04-17 17:00:00,29.0,Breached,2026-04
TCK-1228,Bug Report,High,Smb,Karan,Resolved,2026-04-19 17:00:00,2026-04-22 04:00:00,59.0,Breached,2026-04
TCK-2165,Billing,Critical,Individual,Riya,Closed,2026-01-17 01:00:00,2026-01-18 07:00:00,30.0,Breached,2026-01
TCK-1302,Account Access,High,Enterprise,Sana,Closed,2026-03-12 20:00:00,,,Open,2026-03
TCK-1855,Account Access,Low,Smb,Vikram,Pending,2026-04-25 10:00:00,,,Open,2026-04
TCK-1276,Technical,High,Enterprise,Neha,Open,2026-06-01 13:00:00,2026-06-09 02:00:00,181.0,Breached,2026-06
TCK-1127,Account Access,High,Enterprise,Priya,Resolved,2026-05-23 01:00:00,2026-05-29 01:00:00,144.0,Breached,2026-05
TCK-1406,Billing,Low,Smb,Priya,Pending,2026-07-12 15:00:00,2026-07-16 04:00:00,85.0,Within SLA,2026-07
TCK-1776,Technical,Low,Enterprise,Amit,Pending,2026-04-06 18:00:00,2026-04-07 22:00:00,28.0,Within SLA,2026-04
TCK-1822,Bug Report,Medium,Smb,Karan,Closed,2026-07-30 05:00:00,2026-07-31 14:00:00,33.0,Within SLA,2026-07
TCK-1712,Technical,High,Individual,Arjun,Open,2026-02-21 05:00:00,2026-02-21 13:00:00,8.0,Within SLA,2026-02
TCK-1766,Technical,Critical,Individual,Riya,Resolved,2026-01-25 17:00:00,,,Open,2026-01
TCK-1684,Billing,Medium,Individual,Neha,Resolved,2026-07-22 08:00:00,2026-07-26 08:00:00,96.0,Within SLA,2026-07
TCK-1750,Billing,High,Smb,Riya,Closed,2026-04-03 15:00:00,2026-04-12 10:00:00,211.0,Breached,2026-04
TCK-2168,Account Access,Critical,Smb,Karan,Open,2026-02-22 01:00:00,2026-03-03 14:00:00,229.0,Breached,2026-02
TCK-1037,Account Access,Medium,Smb,Arjun,Resolved,2026-02-02 01:00:00,2026-02-11 16:00:00,231.0,Breached,2026-02
TCK-1140,Billing,Low,Smb,Arjun,Open,2026-03-27 05:00:00,,,Open,2026-03
TCK-1304,Billing,Low,Enterprise,Arjun,Closed,2026-04-09 03:00:00,2026-04-15 23:00:00,164.0,Within SLA,2026-04
TCK-1268,Feature Request,Low,Enterprise,Arjun,Resolved,2026-06-03 15:00:00,2026-06-09 08:00:00,137.0,Within SLA,2026-06
TCK-1835,Billing,Low,Individual,Riya,Open,2026-02-09 09:00:00,2026-02-16 15:00:00,174.0,Breached,2026-02
TCK-1534,Account Access,High,Enterprise,Priya,Resolved,2026-03-03 18:00:00,2026-03-07 19:00:00,97.0,Breached,2026-03
TCK-1546,Account Access,High,Smb,Sana,Closed,2026-06-21 13:00:00,2026-06-25 07:00:00,90.0,Breached,2026-06
TCK-1213,Account Access,Critical,Smb,Neha,Resolved,2026-05-26 19:00:00,,,Open,2026-05
TCK-1897,Technical,Low,Smb,Priya,Resolved,2026-02-21 16:00:00,2026-02-26 14:00:00,118.0,Within SLA,2026-02
TCK-1469,Feature Request,Medium,Enterprise,Amit,Closed,2026-05-18 13:00:00,2026-05-25 02:00:00,157.0,Breached,2026-05
TCK-2068,Feature Request,Medium,Enterprise,Arjun,Open,2026-01-22 05:00:00,2026-02-01 00:00:00,235.0,Breached,2026-01
TCK-1868,Account Access,Critical,Individual,Amit,Resolved,2026-06-27 10:00:00,2026-07-03 11:00:00,145.0,Breached,2026-06
TCK-1673,Billing,Critical,Individual,Sana,Pending,2026-06-30 20:00:00,,,Open,2026-06
TCK-1528,Bug Report,High,Enterprise,Priya,Open,2026-06-17 15:00:00,2026-06-26 13:00:00,214.0,Breached,2026-06
TCK-1676,Technical,Medium,Individual,Karan,Pending,2026-02-14 20:00:00,2026-02-15 14:00:00,18.0,Within SLA,2026-02
TCK-2095,Technical,High,Enterprise,Riya,Resolved,2026-03-22 20:00:00,2026-03-31 11:00:00,207.0,Breached,2026-03
TCK-1815,Technical,Low,Enterprise,Sana,Closed,2026-01-24 16:00:00,2026-01-30 06:00:00,134.0,Within SLA,2026-01
TCK-1242,Bug Report,Low,Individual,Amit,Pending,2026-02-20 10:00:00,2026-02-26 12:00:00,146.0,Within SLA,2026-02
TCK-1343,Account Access,Medium,Smb,Priya,Open,2026-02-14 22:00:00,2026-02-22 08:00:00,178.0,Breached,2026-02
TCK-1550,Technical,High,Enterprise,Riya,Open,2026-05-20 16:00:00,2026-05-26 13:00:00,141.0,Breached,2026-05
TCK-1387,Technical,Medium,Individual,Karan,Pending,2026-02-18 00:00:00,2026-02-24 17:00:00,161.0,Breached,2026-02
TCK-2146,Billing,Medium,Smb,Arjun,Resolved,2026-02-16 12:00:00,2026-02-25 10:00:00,214.0,Breached,2026-02
TCK-1967,Bug Report,High,Smb,Priya,Resolved,2026-03-04 01:00:00,,,Open,2026-03
TCK-1207,Bug Report,High,Individual,Vikram,Closed,2026-01-11 09:00:00,2026-01-12 06:00:00,21.0,Within SLA,2026-01
TCK-1296,Billing,Medium,Enterprise,Vikram,Resolved,2026-04-20 20:00:00,,,Open,2026-04
TCK-1696,Billing,Low,Enterprise,Priya,Open,2026-03-19 15:00:00,2026-03-25 06:00:00,135.0,Within SLA,2026-03
TCK-2080,Bug Report,Critical,Individual,Neha,Resolved,2026-07-15 10:00:00,,,Open,2026-07
TCK-1074,Billing,Low,Smb,Neha,Pending,2026-03-19 00:00:00,2026-03-20 09:00:00,33.0,Within SLA,2026-03
TCK-1606,Technical,Low,Smb,Priya,Resolved,2026-05-17 14:00:00,2026-05-22 00:00:00,106.0,Within SLA,2026-05
TCK-1105,Billing,Low,Enterprise,Sana,Closed,2026-03-12 00:00:00,2026-03-19 08:00:00,176.0,Breached,2026-03
TCK-1646,Bug Report,High,Smb,Vikram,Resolved,2026-06-11 22:00:00,2026-06-12 20:00:00,22.0,Within SLA,2026-06
TCK-2045,Billing,Critical,Smb,Riya,Closed,2026-04-06 01:00:00,2026-04-13 03:00:00,170.0,Breached,2026-04
TCK-1017,Technical,Medium,Enterprise,Neha,Open,2026-07-07 15:00:00,2026-07-15 18:00:00,195.0,Breached,2026-07
TCK-1440,Feature Request,Low,Smb,Sana,Closed,2026-05-22 17:00:00,2026-05-23 04:00:00,11.0,Within SLA,2026-05
TCK-1092,Billing,High,Enterprise,Sana,Resolved,2026-02-18 19:00:00,2026-02-28 05:00:00,226.0,Breached,2026-02
TCK-1089,Bug Report,Low,Enterprise,Vikram,Closed,2026-03-10 17:00:00,2026-03-13 19:00:00,74.0,Within SLA,2026-03
TCK-2079,Feature Request,Critical,Individual,Priya,Resolved,2026-05-09 03:00:00,2026-05-16 02:00:00,167.0,Breached,2026-05
TCK-1909,Technical,Medium,Individual,Vikram,Resolved,2026-01-14 19:00:00,,,Open,2026-01
TCK-1451,Technical,High,Enterprise,Riya,Closed,2026-02-05 14:00:00,2026-02-11 15:00:00,145.0,Breached,2026-02
TCK-1718,Technical,Low,Enterprise,Arjun,Closed,2026-05-22 13:00:00,2026-05-31 16:00:00,219.0,Breached,2026-05
TCK-1103,Account Access,Critical,Individual,Priya,Pending,2026-05-31 09:00:00,2026-06-04 22:00:00,109.0,Breached,2026-05
TCK-1239,General Inquiry,High,Individual,Arjun,Resolved,2026-05-22 10:00:00,2026-05-26 12:00:00,98.0,Breached,2026-05
TCK-1069,Feature Request,Critical,Smb,Amit,Pending,2026-01-03 16:00:00,2026-01-04 14:00:00,22.0,Within SLA,2026-01
TCK-1943,Feature Request,High,Individual,Arjun,Open,2026-05-14 08:00:00,2026-05-19 10:00:00,122.0,Breached,2026-05
TCK-1939,Technical,Medium,Individual,Priya,Pending,2026-05-26 06:00:00,2026-05-26 22:00:00,16.0,Within SLA,2026-05
TCK-1006,Technical,High,Enterprise,Karan,Pending,2026-04-03 18:00:00,2026-04-04 12:00:00,18.0,Within SLA,2026-04
TCK-2120,Technical,High,Enterprise,Vikram,Pending,2026-06-17 04:00:00,2026-06-18 08:00:00,28.0,Within SLA,2026-06
TCK-1966,Billing,Low,Individual,Neha,Pending,2026-01-25 11:00:00,2026-01-27 09:00:00,46.0,Within SLA,2026-01
TCK-1019,Account Access,Low,Smb,Vikram,Resolved,2026-05-13 14:00:00,2026-05-16 00:00:00,58.0,Within SLA,2026-05
TCK-1122,Bug Report,Low,Enterprise,Neha,Resolved,2026-05-03 12:00:00,2026-05-04 16:00:00,28.0,Within SLA,2026-05
TCK-1662,Bug Report,Low,Smb,Vikram,Open,2026-05-12 03:00:00,,,Open,2026-05
TCK-2040,Account Access,Medium,Smb,Amit,Resolved,2026-05-04 22:00:00,2026-05-11 09:00:00,155.0,Breached,2026-05
TCK-1275,Technical,Medium,Enterprise,Vikram,Pending,2026-04-20 14:00:00,2026-04-24 22:00:00,104.0,Breached,2026-04
TCK-1434,Feature Request,High,Enterprise,Neha,Resolved,2026-01-27 06:00:00,2026-02-03 18:00:00,180.0,Breached,2026-01
TCK-1812,Account Access,High,Enterprise,Neha,Pending,2026-04-13 21:00:00,2026-04-23 05:00:00,224.0,Breached,2026-04
TCK-2163,Technical,Medium,Enterprise,Amit,Pending,2026-06-08 12:00:00,,,Open,2026-06
TCK-2169,General Inquiry,Critical,Smb,Amit,Resolved,2026-02-17 21:00:00,2026-02-27 15:00:00,234.0,Breached,2026-02
TCK-1182,General Inquiry,High,Smb,Neha,Closed,2026-03-23 20:00:00,,,Open,2026-03
TCK-1185,Technical,Medium,Smb,Arjun,Resolved,2026-05-17 02:00:00,2026-05-18 22:00:00,44.0,Within SLA,2026-05
TCK-1407,Bug Report,Low,Enterprise,Karan,Pending,2026-07-29 07:00:00,,,Open,2026-07
TCK-1866,Technical,Low,Smb,Riya,Pending,2026-04-05 00:00:00,2026-04-12 01:00:00,169.0,Breached,2026-04
TCK-1521,Bug Report,Medium,Smb,Arjun,Open,2026-06-30 14:00:00,2026-07-06 09:00:00,139.0,Breached,2026-06
TCK-2004,Technical,Low,Smb,Neha,Closed,2026-05-03 09:00:00,2026-05-04 07:00:00,22.0,Within SLA,2026-05
TCK-1381,Bug Report,Low,Enterprise,Karan,Pending,2026-04-18 10:00:00,2026-04-24 16:00:00,150.0,Within SLA,2026-04
TCK-1428,General Inquiry,Medium,Enterprise,Priya,Resolved,2026-05-15 07:00:00,2026-05-20 21:00:00,134.0,Breached,2026-05
TCK-1079,Feature Request,Critical,Smb,Riya,Closed,2026-03-03 05:00:00,2026-03-04 22:00:00,41.0,Breached,2026-03
TCK-2010,Billing,Critical,Smb,Amit,Open,2026-02-24 09:00:00,2026-03-06 02:00:00,233.0,Breached,2026-02
TCK-1608,Bug Report,Low,Smb,Arjun,Resolved,2026-06-19 21:00:00,,,Open,2026-06
TCK-2126,Account Access,Medium,Enterprise,Sana,Closed,2026-02-26 03:00:00,,,Open,2026-02
TCK-2085,Account Access,High,Enterprise,Riya,Pending,2026-07-20 07:00:00,2026-07-23 04:00:00,69.0,Breached,2026-07
TCK-1959,Billing,Low,Individual,Karan,Open,2026-07-11 21:00:00,2026-07-20 17:00:00,212.0,Breached,2026-07
TCK-1560,Account Access,Medium,Enterprise,Priya,Pending,2026-05-23 17:00:00,2026-05-25 00:00:00,31.0,Within SLA,2026-05
TCK-1847,Feature Request,Low,Individual,Riya,Resolved,2026-01-08 21:00:00,2026-01-10 05:00:00,32.0,Within SLA,2026-01
TCK-1691,Technical,High,Smb,Unassigned,Resolved,2026-01-15 19:00:00,2026-01-22 01:00:00,150.0,Breached,2026-01
TCK-2154,Account Access,Critical,Enterprise,Vikram,Resolved,2026-05-10 14:00:00,2026-05-20 12:00:00,238.0,Breached,2026-05
TCK-1437,Account Access,Low,Enterprise,Sana,Resolved,2026-01-17 23:00:00,2026-01-25 11:00:00,180.0,Breached,2026-01
TCK-1491,Feature Request,Medium,Smb,Neha,Pending,2026-07-04 08:00:00,2026-07-10 07:00:00,143.0,Breached,2026-07
TCK-2135,Feature Request,High,Smb,Vikram,Pending,2026-05-08 00:00:00,2026-05-15 22:00:00,190.0,Breached,2026-05
TCK-1070,Feature Request,High,Smb,Arjun,Pending,2026-04-25 00:00:00,,,Open,2026-04
TCK-1809,General Inquiry,High,Individual,Amit,Closed,2026-07-25 13:00:00,2026-07-29 22:00:00,105.0,Breached,2026-07
TCK-1012,Billing,Critical,Enterprise,Amit,Resolved,2026-06-10 05:00:00,2026-06-14 18:00:00,109.0,Breached,2026-06
TCK-1145,Bug Report,Low,Smb,Amit,Resolved,2026-05-29 17:00:00,2026-06-06 15:00:00,190.0,Breached,2026-05
TCK-1918,Billing,Low,Smb,Sana,Closed,2026-03-02 23:00:00,2026-03-05 14:00:00,63.0,Within SLA,2026-03
TCK-1640,Billing,Low,Individual,Riya,Pending,2026-07-03 08:00:00,,,Open,2026-07
TCK-1177,Technical,Low,Smb,Amit,Closed,2026-02-24 19:00:00,2026-03-06 14:00:00,235.0,Breached,2026-02
TCK-1995,General Inquiry,Low,Enterprise,Amit,Resolved,2026-07-08 20:00:00,2026-07-11 04:00:00,56.0,Within SLA,2026-07
TCK-1441,Feature Request,High,Smb,Neha,Closed,2026-07-11 23:00:00,2026-07-15 16:00:00,89.0,Breached,2026-07
TCK-1522,General Inquiry,Medium,Enterprise,Amit,Open,2026-07-07 14:00:00,2026-07-16 11:00:00,213.0,Breached,2026-07
TCK-2005,Feature Request,Medium,Enterprise,Karan,Resolved,2026-03-13 03:00:00,2026-03-20 15:00:00,180.0,Breached,2026-03
TCK-1144,Account Access,Low,Enterprise,Priya,Pending,2026-04-29 14:00:00,,,Open,2026-04
TCK-1754,Feature Request,Low,Smb,Karan,Open,2026-07-08 13:00:00,2026-07-12 03:00:00,86.0,Within SLA,2026-07
TCK-1520,Account Access,High,Smb,Riya,Pending,2026-07-07 06:00:00,,,Open,2026-07
TCK-1823,General Inquiry,High,Enterprise,Priya,Resolved,2026-04-27 15:00:00,,,Open,2026-04
TCK-1429,Account Access,High,Individual,Amit,Resolved,2026-03-31 07:00:00,2026-04-07 09:00:00,170.0,Breached,2026-03
TCK-1613,Account Access,Low,Individual,Vikram,Pending,2026-05-21 01:00:00,,,Open,2026-05
TCK-2033,Feature Request,Medium,Enterprise,Riya,Closed,2026-01-12 03:00:00,2026-01-13 06:00:00,27.0,Within SLA,2026-01
TCK-1157,Technical,Critical,Enterprise,Vikram,Pending,2026-01-22 05:00:00,2026-01-31 21:00:00,232.0,Breached,2026-01
TCK-1540,Technical,High,Smb,Priya,Resolved,2026-03-31 13:00:00,2026-04-09 20:00:00,223.0,Breached,2026-03
TCK-1462,Feature Request,Medium,Enterprise,Unassigned,Resolved,2026-06-02 18:00:00,,,Open,2026-06
TCK-1577,Billing,Medium,Smb,Arjun,Resolved,2026-05-21 08:00:00,2026-05-27 07:00:00,143.0,Breached,2026-05
TCK-1256,Account Access,Medium,Enterprise,Neha,Pending,2026-06-24 18:00:00,2026-06-25 16:00:00,22.0,Within SLA,2026-06
TCK-1980,Technical,High,Individual,Neha,Pending,2026-02-22 02:00:00,2026-02-24 23:00:00,69.0,Breached,2026-02
TCK-2007,Billing,Low,Enterprise,Sana,Closed,2026-02-19 04:00:00,2026-02-25 18:00:00,158.0,Within SLA,2026-02
TCK-1561,Account Access,Medium,Smb,Neha,Resolved,2026-03-19 14:00:00,2026-03-28 09:00:00,211.0,Breached,2026-03
TCK-1209,Technical,Low,Enterprise,Amit,Resolved,2026-01-13 21:00:00,2026-01-16 07:00:00,58.0,Within SLA,2026-01
TCK-1911,Billing,High,Individual,Vikram,Resolved,2026-07-05 05:00:00,,,Open,2026-07
